Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
1,0.0516068075067192,0.6325686559685173,0.39722756286194644,1,1,0.9234905,0.6666666666666667,2,0,0.9389050000000001,0,0.3333333333333333,0.2145405,2,3,6
1,0.07769589277751243,0.5008689700688094,0.36339829357679826,1,1,0.8253145,0.0,2,0,0.3540415,0,0.6253503333333332,0.4693955,2,3,6
0,0.6609149429705785,0.46765989171484046,0.32812695468259706,1,1,1.0,0.26743500000000003,2,0,0.5,0,0.13029233333333332,0.0,3,0,6
1,0.02106581939329344,0.6997958959191402,0.49159057542995294,1,1,0.5,0.6666666666666667,2,0,1.0,0,0.35743933333333333,0.325952,2,3,6
1,0.6122853647750917,0.5026020214859268,0.3784636248995065,1,1,0.5,0.5992,2,0,0.9958355000000001,0,0.7162459999999999,0.0,3,0,6
1,0.6193060405775939,0.5706090123562411,0.3944896531634728,1,1,0.8157825000000001,0.5423910000000001,2,0,0.626711,0,0.8969186666666666,0.422887,3,0,6
0,0.732316288047419,0.4922868212317133,0.37830706113820417,1,1,0.5,0.0,2,0,0.5,0,0.490724,0.0,3,0,6
0,0.12595946999191598,0.3061219002456581,0.29926267953784164,1,0,0.7611995,0.010962333333333352,2,0,0.6988265,0,0.786233,0.2200435,2,3,6
0,0.07203285941565873,0.11047530585057608,0.28112700810693575,1,0,1.0,0.6716026666666666,2,0,0.5,0,0.665843,0.5,2,3,6
1,0.655467383624607,0.8388359956490388,0.46776754636591317,1,1,0.5,0.42391133333333325,2,0,0.8145214999999999,0,0.3333333333333333,0.0379115,2,0,6
1,0.2493893508770919,0.5030811160948905,0.36919043303886584,1,1,0.8922355,0.3741816666666667,2,0,0.9920765,0,0.7214906666666666,0.101989,2,3,6
1,0.11492163136433242,0.49899414575720114,0.3394700213337502,1,0,0.32525250000000006,0.6666666666666667,2,0,0.5,0,0.5774466666666667,0.5,2,3,6
1,0.09708308928620879,0.5037386490020901,0.3328504966479688,1,0,0.4806735,0.6666666666666667,2,0,0.5,0,0.5518293333333333,0.5,2,3,6
1,0.486406418716647,0.8382762371518315,0.4779407307250016,1,1,0.5669774999999999,0.6342553333333334,2,0,0.37673199999999996,0,0.5766623333333333,0.5,2,3,6
1,0.386193788690105,0.93128170029699,0.5316946855331781,1,1,0.8422639999999999,0.0,2,0,0.028340000000000032,0,0.5053823333333333,0.042003,2,3,6
1,0.16416417290934715,0.5543173512912332,0.37695760294311814,1,1,0.6329864999999999,0.5625006666666665,2,0,0.5,0,0.7390733333333334,0.324261,2,3,6
1,0.6098190126077951,0.5669938035467665,0.39044617811600685,1,1,0.5,0.6666666666666667,2,0,0.6029555,0,0.43113199999999996,0.0,3,0,6
1,0.0516068075067192,0.6142139548526662,0.41487946260466996,1,0,1.0,0.6666666666666667,2,0,0.5,0,0.423889,0.077639,2,3,6
1,0.5182848996991878,0.6855159433397291,0.4284277087962021,1,1,0.5,0.05956933333333336,2,0,0.39564299999999997,0,0.2977873333333333,0.138182,2,3,6
1,0.6092517761456955,0.8555260874347659,0.5159771528370676,1,1,0.5,0.6666666666666667,2,0,0.058732000000000006,0,0.3333333333333333,0.3318245,2,3,6
1,0.308569385997572,0.6972317620170858,0.424787896609972,1,1,0.15342199999999995,0.4265153333333333,2,0,0.5,0,0.0,0.3698045,2,3,6
1,0.2912025372102546,0.5349360188704613,0.40893966343773896,1,1,0.5,0.559231,2,0,0.846989,0,0.0,0.3440065,2,3,6
0,0.12265992188881036,0.07393700883636223,0.2477539402295143,1,0,0.6293975,0.8433633333333332,2,0,0.08609299999999998,0,0.2263143333333333,0.5,3,3,6
0,0.6540272469049311,0.4031410029210103,0.35418839894638715,1,1,0.5,0.6666666666666667,2,0,0.820821,0,0.09529633333333333,0.751505,3,0,6
0,0.6568999735490404,0.42368829518094353,0.32484290799286236,1,1,0.8449644999999999,0.27851433333333325,2,0,0.3592845,0,0.22478266666666663,0.353623,3,0,6
1,0.2517780788647539,0.5514158956747042,0.3735109949411119,1,1,0.8563734999999999,0.6178920000000001,2,0,0.2631565,0,0.3333333333333333,0.0868325,2,3,6
0,0.9898780002925778,0.5716747534251598,0.41471108828145903,1,1,0.6768015000000001,0.44567833333333334,2,0,0.415307,0,0.235429,0.0,3,0,6
1,0.20356093488807236,0.6996687891861506,0.441073664965915,1,1,0.359078,0.21039466666666667,2,0,0.5,0,0.0,0.153062,2,3,6
1,0.17718990432113513,0.5341758228327689,0.350626056664677,1,1,0.5,0.6666666666666667,2,0,0.5,0,0.9072153333333333,0.634991,3,3,6
1,0.5529108230895503,0.507480964544555,0.3744953222331891,1,1,0.897543,0.7501556666666667,2,0,0.18393800000000005,0,0.007652666666666666,0.0,3,0,6
1,0.18949973112218432,0.38716955304872824,0.350626056664677,1,1,0.5,0.6666666666666667,2,0,0.5,0,0.979911,0.8461435,3,3,6
0,0.5241693181135911,0.08999890003788735,0.2206424078340195,1,0,0.515128,0.6495736666666667,2,0,0.49216150000000003,0,0.32880466666666663,0.1668365,3,3,6
1,0.6769663072768763,0.7466518375478173,0.44417567214323034,1,1,0.5,0.2699766666666667,2,0,0.5874174999999999,0,0.11363833333333334,0.0100765,2,0,6
0,0.15731261223766757,0.05135112012808429,0.23144199487034084,1,0,0.7467239999999999,0.6666666666666667,2,0,0.42499849999999995,0,0.31815299999999996,0.722266,3,3,6
1,0.10527600916545277,0.5982156170176363,0.4177976125502721,1,1,0.721268,0.6666666666666667,2,0,0.9128145000000001,0,1.0,0.0,2,3,6
0,0.14425308754078003,0.07143153958030313,0.21351657912241434,1,0,0.5019754999999999,0.6666666666666667,2,0,0.103989,0,0.638917,0.6144975,3,3,6
1,0.23541956370972938,0.7326774299996335,0.4427270329091158,1,1,0.17069,0.31556999999999996,2,0,0.5,0,0.0,0.487752,2,3,6
0,0.23748846371971133,0.44319673433470586,0.35096931957415173,1,1,0.5,0.6598666666666666,2,0,0.48221749999999997,0,0.06331899999999999,0.86608,3,3,6
1,0.27722773123817446,0.5057674680094348,0.4036234342585833,1,1,0.5,0.6647326666666666,2,0,0.873651,0,0.0,0.399878,2,3,6
0,0.26457911653051147,0.39967490008677453,0.350626056664677,1,1,0.5,0.6666666666666667,2,0,0.568775,0,0.0,0.0624885,3,3,6
1,0.4685772450739967,0.6166265384192324,0.4253284328113281,1,1,0.5,0.298128,2,0,0.5,0,0.0,0.0,2,3,6
1,0.3026032168307662,0.5752630742718865,0.3814232133088055,1,1,0.8036675,0.6666666666666667,2,0,0.5,0,0.15033633333333332,0.315433,2,3,6
0,0.4597208392110663,0.48887204996272304,0.33217205368232555,1,1,1.0,0.6666666666666667,2,0,0.253819,0,0.6081133333333333,0.5,1,0,6
1,0.030847283906533574,0.48887204996272304,0.3821277040996583,1,0,0.5306919999999999,0.5264303333333333,2,0,0.45462650000000004,0,0.3333333333333333,0.481234,2,3,6
0,0.09347274705391517,0.32704073526356314,0.33086672823537194,1,0,0.8481905000000001,0.6666666666666667,2,0,0.7364820000000001,0,0.6187063333333334,0.5,2,3,6
1,0.2792222042330087,0.8720475183632561,0.49721594606706904,1,1,0.05803400000000003,0.4830223333333333,2,0,0.5,0,0.3087833333333333,0.985585,2,3,6
1,0.23748846371971133,0.6705613473313696,0.4428960715764341,1,1,0.558216,0.6666666666666667,2,0,0.0011459999999999804,0,0.0,0.533354,2,3,6
0,0.45401062908486556,0.48887204996272304,0.33217205368232555,1,1,1.0,0.6666666666666667,2,0,0.573537,0,0.4720253333333333,0.5,1,0,6
1,0.6540347937001734,0.5365590740763371,0.391377247155477,1,1,0.5156229999999999,0.6666666666666667,2,0,0.9015010000000001,0,0.6614933333333333,0.2093115,3,0,6
0,0.4296082711388802,0.38670268024101384,0.33217205368232555,1,1,0.9690155,0.1776109999999999,2,0,0.46562099999999995,0,0.17500066666666664,0.1859705,1,0,6
1,0.6825027924071807,0.5214993705772355,0.3941980061003398,1,1,0.9421060000000001,0.6666666666666667,2,0,1.0,0,0.6666666666666666,0.4162,3,0,6
1,0.16264633765737446,0.43308686034147703,0.35412839575569005,1,1,0.5,0.653902,2,0,0.5,0,0.553852,0.557358,3,3,6
0,0.8091881674429395,0.43521834247931457,0.32501719682402924,1,1,0.7222995000000001,0.6666666666666667,2,0,0.014898999999999996,0,0.0,0.0,3,0,6
1,0.2073313955790279,0.5321910023099208,0.368433339112512,1,1,0.5,0.05084033333333332,2,0,0.36157950000000005,0,0.46338666666666667,0.5474705,2,3,6
0,0.32274130087790054,0.008259493284120456,0.2061539025095322,1,0,0.5,0.0,2,0,0.3199035,0,0.024038999999999998,0.0,3,3,6
1,0.23748846371971133,0.5352684518644364,0.36603468780486587,1,1,0.5,0.24318433333333328,2,0,0.2001235,0,0.29597433333333334,0.5059915,2,3,6
0,0.8386308180261339,0.46040503049339376,0.3439724289813843,1,1,1.0,0.6666666666666667,2,0,0.9972574999999999,0,0.0,0.0,3,0,6
0,0.6480723793428229,0.40529203994084684,0.323858276209736,1,1,0.9884875,0.11566233333333331,2,0,0.4341745,0,0.23417933333333332,0.4396665,3,0,6
1,0.6160225898259164,0.8272717273071701,0.5077549625812794,1,1,0.5,0.32574033333333324,2,0,1.0,0,0.3333333333333333,0.0,2,0,6
0,0.11934193432540852,0.3750406374891537,0.3053255299966589,1,0,0.8830180000000001,0.48127066666666657,2,0,0.8539635000000001,0,0.23427966666666666,0.4137195,2,3,6
1,0.09434865859432195,0.48842717639725786,0.33217205368232555,1,0,0.04822749999999998,0.4971050000000001,2,0,0.7250345,0,0.0,0.363059,2,3,6
1,0.047695262638697944,0.5655980738441229,0.38813266435111987,1,0,0.5098370000000001,0.6144396666666667,2,0,0.916002,0,0.3333333333333333,0.3043035,2,3,6
1,0.08450228420673234,0.4880580779995358,0.34765431629441407,1,0,0.8676485,0.3857213333333333,2,0,0.04358300000000004,0,0.03672466666666666,0.0018475,3,3,6
0,0.8094157237664754,0.4855134989794796,0.33805248632166235,1,1,1.0,0.6666666666666667,2,0,0.7515989999999999,0,0.0,0.0,3,0,6
1,0.22543139879478047,0.7913982962809061,0.5069800144070402,1,1,0.29439099999999996,0.5338916666666667,2,0,0.7347345000000001,0,0.578846,0.9434275,2,3,6
1,0.6110779147126633,0.5102406472665941,0.3783222118746527,1,1,0.5,0.05700900000000003,2,0,0.7025859999999999,0,0.7667606666666666,0.0,3,0,6
0,0.765584680526127,0.40935456667603676,0.35979191081697076,1,1,0.5052700000000001,0.5922799999999999,2,0,0.325774,0,0.0,0.3954835,3,0,6
0,0.08980240222299585,0.21546302294032094,0.29470367346306064,1,0,1.0,0.7875859999999999,2,0,0.5,0,0.9643073333333333,0.5,2,3,6
1,0.7762643623785195,0.8189193483335573,0.4647489236010735,1,1,0.5,0.2242353333333333,2,0,0.883337,0,0.3333333333333333,0.0135465,2,0,6
1,0.29911187603477996,0.5103824201610832,0.38310614456478403,1,1,0.8447884999999999,0.5713716666666666,2,0,0.639607,0,0.32355366666666663,0.4142745,2,3,6
1,0.052042439756219916,0.4424072059740163,0.3483462122282313,1,1,0.7065779999999999,0.507182,2,0,0.492656,0,0.0023499999999999997,0.482732,2,3,6
1,0.3991960246605475,0.8195231053152612,0.5129129579118632,1,1,0.9617165000000001,0.11267766666666668,2,0,0.47204749999999995,0,0.6439429999999999,0.5,2,3,6
1,0.0516068075067192,0.5935371114994923,0.4112026870504662,1,1,1.0,0.6666666666666667,2,0,0.5,0,0.680272,0.4301605,2,3,6
1,0.609596958381283,0.5895601373730464,0.39466975500557905,1,1,0.5,0.6666666666666667,2,0,0.5179769999999999,0,0.40357866666666664,0.0,3,0,6
1,0.0516068075067192,0.6348516884418429,0.40673083923177095,1,1,0.9412609999999999,0.6666666666666667,2,0,0.726493,0,0.3333333333333333,0.3733255,2,3,6
1,0.5006735050049564,0.759257403356107,0.46928763949957536,1,1,0.5,0.6666666666666667,2,0,0.311319,0,0.011248333333333332,0.0529475,2,3,6
1,0.31317631414148606,0.6431136260862123,0.42935112865143593,1,1,0.48674949999999995,0.027268333333333283,2,0,0.5,0,0.0,0.232011,2,3,6
0,0.05897969187141383,0.10593368450642293,0.2749644783510094,1,0,1.0,0.6957063333333333,2,0,0.5,0,0.46795733333333334,0.5,3,3,6
0,0.7005689651615024,0.371083218244705,0.3454397528935185,1,1,0.5780325,0.6363723333333333,2,0,0.11064050000000003,0,0.16775966666666667,0.898068,3,0,6
1,0.267481918826596,0.5682942031996672,0.3926808563801531,1,1,0.9961024999999999,0.6666666666666667,2,0,0.7069065000000001,0,0.15274566666666667,0.3441465,2,3,6
0,0.8469040387808617,0.5043912931887902,0.4034117760713772,1,1,0.9721435,0.15546433333333337,2,0,0.7213875000000001,0,0.22508733333333333,0.389667,3,0,6
1,0.17742114110146412,0.6860805905574359,0.439827226242478,1,1,0.39037299999999997,0.15701766666666667,2,0,0.5,0,0.155854,0.284334,2,3,6
1,0.2274662452853441,0.6323242199435346,0.4398848211857859,1,1,0.582031,0.6610670000000001,2,0,0.584452,0,0.25097533333333333,0.0,2,3,6
1,0.1707803702279299,0.5000501093851208,0.350626056664677,1,1,0.5,0.6666666666666667,2,0,0.5,0,0.9492536666666667,0.7066875,3,3,6
1,0.1755314681844028,0.5293139902958894,0.3506796563163393,1,1,0.5,0.5944453333333333,2,0,0.5,0,0.8455383333333333,0.6032675,3,3,6
1,0.6013369724004776,0.9871108884027326,0.5334354977695108,1,1,0.5,0.2876706666666666,2,0,0.5982354999999999,0,0.3333333333333333,0.0,2,0,6
1,0.5947536761350445,0.5928502462692946,0.3819146618622286,1,1,0.6238520000000001,0.6845326666666667,2,0,0.4598145,0,0.13600766666666667,0.0,3,0,6
1,0.4985628931513204,0.6055633639285758,0.38120578824566737,1,1,0.5058279999999999,0.7219456666666666,2,0,0.42232250000000005,0,0.2966543333333333,0.1979895,3,0,6
1,0.16771027444125375,0.5305166155387977,0.350626056664677,1,1,0.5,0.6666666666666667,2,0,0.5,0,0.7568516666666666,0.671522,3,3,6
0,0.23711097525227398,0.3666540374720424,0.350626056664677,1,1,0.5,0.6666666666666667,2,0,0.5,0,0.048972999999999996,1.0,3,3,6
0,0.2865669461149525,0.1904669950257265,0.21492619736722268,1,0,0.5170699999999999,0.580471,2,0,0.49819199999999997,0,0.4255173333333333,0.509726,3,3,6
1,0.7681916707545142,0.6014470612678893,0.3809112162230616,1,1,0.8732040000000001,0.019374333333333327,2,0,0.6328635,0,0.295211,0.336704,3,0,6
1,0.6500778565317049,0.8338959435841651,0.45948717063872163,1,1,0.5,0.6658046666666666,2,0,0.12972700000000004,0,0.311739,0.4988,2,0,6
0,0.16318346129116745,0.043993595776145256,0.20941831414009376,1,0,0.56195,0.22431933333333326,2,0,0.5,0,0.527476,0.6566815,3,3,6
1,0.1183483225202876,0.6330208626147322,0.423163492224452,1,1,0.666037,0.6666666666666667,2,0,0.9997475,0,0.8019876666666665,0.220751,2,3,6
0,0.09212986361677,0.15261118783686367,0.2624415273381752,1,0,0.8741215,0.6901286666666666,2,0,0.48116099999999995,0,0.38191733333333333,0.5,3,3,6
0,0.15646097684156202,0.11504625951772773,0.2350420109991394,1,0,0.6518280000000001,0.6666666666666667,2,0,0.0815555,0,0.6421269999999999,0.5599385,3,3,6
1,0.20354855516976855,0.7148164896542455,0.4428843440575388,1,1,0.45236600000000005,0.5361386666666668,2,0,0.1020875,0,0.0,0.947656,2,3,6
1,0.20721785906341306,0.6955549308857134,0.44138922841691325,1,1,0.48997199999999996,0.19982133333333335,2,0,0.5,0,0.056826666666666664,0.4097375,2,3,6
0,0.23678051484385854,0.4894000317766829,0.3549958446198784,1,1,0.5,0.6050850000000001,2,0,0.311107,0,0.15463033333333331,0.731332,3,3,6
1,0.23748846371971133,0.4206768433531738,0.3592969744569841,1,1,0.5,0.46526166666666663,2,0,0.20038500000000004,0,0.26288633333333333,0.7721785,3,3,6
1,0.28176160789119675,0.48887204996272304,0.39537100711890855,1,1,0.5,0.6666666666666667,2,0,0.5280265,0,0.0,0.5,2,3,6
1,0.2724353303776911,0.5410542525757447,0.3874114726875682,1,1,0.7039085,0.6147126666666667,2,0,0.4918245,0,0.2895736666666666,0.044677,2,3,6
0,0.37101201594790256,0.48887204996272304,0.33224944977083354,1,1,0.867157,0.6666666666666667,2,0,1.0,0,0.299234,0.4541355,1,3,6
1,0.5447370118445649,0.7409564781657516,0.45260486095047164,1,1,0.5,0.6666666666666667,2,0,0.09975849999999997,0,0.015912666666666665,0.0816645,2,3,6
0,0.26087828710797334,0.4889209371677201,0.35450540180961804,1,1,0.5,0.6666666666666667,2,0,0.693452,0,0.3087336666666667,0.672015,2,3,6
0,0.3567551159743536,0.48887204996272304,0.33255347946996777,1,1,0.8921915,0.6666666666666667,2,0,0.5828024999999999,0,0.2853243333333333,0.4198295,1,0,6
1,0.04004708754115183,0.5221129049999393,0.38094370449531206,1,1,0.5049760000000001,0.5720353333333332,2,0,0.330307,0,0.3333333333333333,0.302365,2,3,6
1,0.09476741278943857,0.3977658547316705,0.32731130620478016,1,0,0.5043280000000001,0.13425700000000002,2,0,1.0,0,0.037460999999999994,0.164015,2,3,6
1,0.3288541306714585,0.8247247039268646,0.4978154335809522,1,1,0.06106350000000005,0.6218856666666668,2,0,0.5,0,0.42924999999999996,0.9720885,2,3,6
1,0.2370424964501251,0.7535229342100442,0.4554751781203435,1,1,0.4819825,0.278742,2,0,0.427685,0,0.0,0.8338725,2,3,6
1,0.2599128921382654,0.5243348284670195,0.3980262059760152,1,1,0.659888,0.6282826666666665,2,0,0.5774490000000001,0,0.10851133333333332,0.477108,2,3,6
1,0.23312240102591808,0.7172999596680554,0.4420588042341234,1,1,0.449558,0.45834199999999997,2,0,0.19926999999999995,0,0.0,0.6828965,2,3,6
0,0.2592759500550861,0.4900917857273801,0.36085510129079296,1,1,0.5213810000000001,0.6591333333333333,2,0,0.26121300000000003,0,0.16713899999999998,0.5145675,2,3,6
1,0.6625131534506976,0.47664291563290595,0.3916993433235309,1,1,0.5648340000000001,0.5645486666666668,2,0,0.803345,0,0.3902743333333333,0.145449,3,0,6
0,0.32942534500100107,0.46176653915254073,0.33618111201422957,1,1,0.5912005,0.6106726666666666,2,0,0.7284695000000001,0,0.012936333333333334,0.2620075,1,3,6
1,0.6704825320501799,0.6587526429645201,0.3967610641205556,1,1,0.901348,0.6666666666666667,2,0,0.9892325,0,0.6582186666666666,0.4684625,3,0,6
1,0.20021305755435137,0.3666540374720424,0.350626056664677,1,1,0.5,0.6666666666666667,2,0,0.5,0,0.17578033333333332,1.0,3,3,6
1,0.05836624522957967,0.39762163747693124,0.3493669954032001,1,0,0.7463789999999999,0.42338766666666666,2,0,0.496293,0,0.48415566666666665,0.4322915,3,3,6
0,0.9342968199180375,0.4365871842192104,0.34923510464388535,1,1,0.8665645,0.6666666666666667,2,0,0.15129700000000001,0,0.0,0.5516745,3,0,6
1,0.1807231056661005,0.47523985284951253,0.3534981730998397,1,1,0.5,0.5489056666666667,2,0,0.5,0,0.8758383333333333,0.679406,3,3,6
0,0.4143432234146942,0.013289986678236332,0.20199817176192453,1,0,0.5,0.0,2,0,0.139289,0,0.007039999999999999,0.0,3,3,6
0,0.31606201532519906,0.013167768665745871,0.20036635809420716,1,0,0.5,0.06457633333333335,2,0,0.4232205,0,0.18213400000000002,0.1178555,3,3,6
0,0.15090385884741842,0.02299654123024686,0.21086423140876848,1,0,0.6470335,0.7365026666666667,2,0,0.5,0,0.367696,0.6305215,3,3,6
1,0.2244690151079034,0.45231664242676084,0.3600571502018361,1,1,0.5,0.5855406666666667,2,0,0.30303800000000003,0,0.14432433333333333,0.874793,3,3,6
1,0.2432251805700879,0.5452683296464227,0.3722030674797378,1,1,0.657966,0.552826,2,0,0.284238,0,0.31665866666666664,0.2724495,2,3,6
0,0.7987542211400604,0.48142652864179114,0.33361178886000126,1,1,1.0,0.6666666666666667,2,0,0.5830120000000001,0,0.0,0.0,3,0,6
0,0.7818308859844674,0.4304396181909289,0.3421347978184048,1,1,0.9010640000000001,0.6666666666666667,2,0,0.37231400000000003,0,0.0,0.3605835,3,0,6
0,0.653000696870329,0.442480536781511,0.3265636884089577,1,1,0.8980300000000001,0.32382399999999995,2,0,0.46080049999999995,0,0.311739,0.3523185,3,0,6
0,0.6550189255408272,0.37659525060803434,0.34783284031926526,1,1,0.5434490000000001,0.2726753333333333,2,0,0.5444644999999999,0,0.10180733333333333,0.5203935,3,0,6
1,0.5707892181947658,0.8328130919934984,0.5191057799136851,1,1,0.6667514999999999,0.2735929999999999,2,0,0.7796325,0,0.4423976666666667,0.2406785,2,0,6
1,0.6161539709805277,0.8213221544591236,0.5113273622946151,1,1,0.5,0.24162900000000004,2,0,1.0,0,0.3333333333333333,0.0,2,0,6
0,0.07916145810775821,0.1388127742266656,0.2748555905064119,1,0,1.0,0.7097183333333332,2,0,0.5,0,0.5447113333333333,0.5,3,3,6
0,0.12429608940312842,0.21779249825839342,0.2833945344963907,1,0,1.0,0.9521446666666666,2,0,0.5,0,0.44139,0.5,2,3,6
1,0.11424487343039202,0.4904046638393571,0.3326168597432108,1,0,0.3265405,0.5844726666666666,2,0,0.5960315,0,0.49164566666666665,0.259271,2,3,6
1,0.051495613099972526,0.5931337920582735,0.3967610641205556,1,0,0.5,0.6666666666666667,2,0,0.9881145,0,0.3333333333333333,0.060996,2,3,6
1,0.0505579144970405,0.6219454663228263,0.3967876747928561,1,1,0.8828845000000001,0.6666666666666667,2,0,0.9225669999999999,0,0.3333333333333333,0.213415,2,3,6
1,0.14204630051821954,0.5361508659146179,0.3579228893949182,1,1,0.6077319999999999,0.3720649999999999,2,0,0.40498,0,0.636859,0.485873,3,3,6
0,0.6447340935025625,0.44549198860928163,0.32692814574085766,1,1,1.0,0.3499693333333333,2,0,0.49994099999999997,0,0.5457893333333332,0.05362,3,0,6
1,0.015882509409794188,0.733068527639603,0.49290335629411147,1,1,0.5,0.6666666666666667,2,0,1.0,0,0.34909666666666667,0.466901,2,3,6
1,0.6118593983717138,0.5119174783979665,0.37843654365012985,1,1,0.5,0.014875999999999945,2,0,0.505255,0,0.9352670000000001,0.0,3,0,6
1,0.6833752465487817,0.6170934112269468,0.39476578041009774,1,1,0.815825,0.6607066666666668,2,0,0.8892935,0,0.8892463333333334,0.4525905,3,0,6
1,0.7103512103776985,0.4545214553720931,0.38131321822402925,1,1,0.5,0.003141999999999978,2,0,0.5681989999999999,0,0.35344966666666666,0.0,3,0,6
0,0.08899597324568154,0.24443358062111198,0.290778553163722,1,0,0.971077,0.5559036666666668,2,0,0.592384,0,0.508135,0.402504,2,3,6
0,0.08322401323328688,0.12234756358392085,0.2855923047545725,1,0,1.0,0.6669913333333333,2,0,0.5,0,0.7580826666666667,0.5,2,3,6
1,0.555002251956265,0.8019750430818493,0.45669706379281244,1,1,0.5,0.5662943333333332,2,0,0.517552,0,0.19947933333333334,0.008508,2,0,6
1,0.24995707063149764,0.5215775901052297,0.369869420397597,1,1,0.8584544999999999,0.5326929999999999,2,0,0.952725,0,0.533477,0.088446,2,3,6
1,0.11665152040971294,0.44185233619730857,0.3471332952012119,1,0,0.41873000000000005,0.6666666666666667,2,0,0.5,0,0.398173,0.606381,3,3,6
1,0.10980620536168206,0.5025213575976823,0.33240849559553703,1,0,0.46823950000000003,0.6124626666666666,2,0,0.5799935,0,0.49192400000000003,0.323257,2,3,6
1,0.5110224290382837,0.8356094401192853,0.47624472480790997,1,1,0.5225135000000001,0.6486876666666668,2,0,0.15378150000000002,0,0.4808283333333333,0.4672465,2,3,6
1,0.386193788690105,0.8188264626440644,0.526709336627496,1,1,0.8803034999999999,0.0,2,0,0.16818900000000003,0,0.6329629999999999,0.2436875,2,3,6
1,0.17727529835399936,0.5495875142078437,0.3716299415091148,1,1,0.547245,0.2911613333333333,2,0,0.5,0,0.6932363333333332,0.440207,2,3,6
1,0.6148990467431024,0.452517079967246,0.387413142774838,1,1,0.5,0.49130366666666675,2,0,0.7263945,0,0.31093066666666663,0.0,3,0,6
1,0.0516068075067192,0.6113271653976367,0.4094218111736589,1,1,0.9535309999999999,0.6666666666666667,2,0,0.8704240000000001,0,0.406609,0.018817,2,3,6
1,0.5810567632390029,0.6305496144021707,0.4235749057669405,1,1,0.5,0.26519333333333334,2,0,0.427527,0,0.36119066666666666,0.109287,2,3,6
1,0.5595401064767305,0.8529961745762091,0.5251295171131813,1,1,0.6997655,0.5410263333333334,2,0,0.7675635000000001,0,0.34358399999999995,0.303132,2,0,6
1,0.2875803729046258,0.7068918737243499,0.4373007163751688,1,1,0.260802,0.39165599999999995,2,0,0.5,0,0.0,0.3162335,2,3,6
1,0.28812723673720453,0.5296366458488655,0.39917243946325803,1,1,0.5,0.558716,2,0,0.5419695,0,0.21072133333333332,0.496893,2,3,6
0,0.10598511050757409,0.12251622444115817,0.2577661872285935,1,0,0.7508414999999999,0.7982626666666668,2,0,0.16868899999999998,0,0.31096266666666667,0.5,3,3,6
0,0.6996668071312384,0.39886581684408684,0.35187324277523474,1,1,0.5,0.6666666666666667,2,0,0.496274,0,0.013068999999999999,0.764357,3,0,6
0,0.6413816806564301,0.43827134843133164,0.3262244853801391,1,1,0.88401,0.3790226666666667,2,0,0.4367955,0,0.3223243333333333,0.345972,3,0,6
1,0.26749649194844316,0.5601911489715357,0.37394490391323604,1,1,0.8713979999999999,0.645869,2,0,0.49733499999999997,0,0.3333333333333333,0.011782,2,3,6
1,0.8540880673828439,0.5356888818274039,0.41027717266589386,1,1,0.6628115000000001,0.10446766666666668,2,0,0.47304500000000005,0,0.20141966666666666,0.0,3,0,6
1,0.3464056714723891,0.6659635057014701,0.5813010939440699,1,1,1.0,0.6666666666666667,2,0,0.5225344999999999,0,0.5753103333333334,0.809798,2,3,2
1,0.3506062994921527,0.8240353943364176,0.5878727397191135,1,1,1.0,0.6666666666666667,2,0,0.7545735,0,0.6666666666666666,0.782398,2,3,2
1,0.5182352692969789,0.6951198347612473,0.561670694406601,1,1,0.635653,0.6666666666666667,2,0,0.385599,0,0.6666666666666666,0.206876,2,0,2
1,0.8605479754048828,0.7149924835922321,0.5515910626156317,1,1,0.6668050000000001,0.37119166666666664,2,0,0.752068,0,0.9996603333333334,0.5,2,0,2
0,0.549264233934295,0.13829945857420434,0.334325091437278,1,1,0.5684149999999999,0.3640596666666666,2,0,0.25269050000000004,0,0.0,0.0,2,3,2
0,0.3380982113165868,0.20910768629080545,0.35386716088947195,1,1,0.5,0.0,2,0,0.5,0,0.0,0.0,2,3,2
0,0.9555890803449296,0.20518693245010455,0.3684932038981867,1,1,0.7452535,0.6580679999999999,2,0,0.423377,0,0.0,0.0,3,0,2
0,0.22463720083044492,0.2963371261656542,0.36908005964702845,1,1,0.031724500000000044,0.0,2,0,0.5,0,0.0,0.741008,2,3,2
0,0.22558962126054904,0.2649686510797964,0.3746530209156747,1,1,0.8496410000000001,0.0,2,0,0.7993159999999999,0,0.09736433333333333,1.0,2,3,2
1,0.27762120552804614,0.5706090123562411,0.5158988617294151,1,1,0.5,0.6666666666666667,2,0,0.9218375000000001,0,0.43643466666666664,0.6693275,3,3,2
1,0.17042801296041266,0.3666540374720424,0.42880052579145295,1,1,0.7138500000000001,0.0005443333333333134,2,0,1.0,0,0.39088033333333333,0.5,3,3,2
0,0.2224906394644972,0.3667811442050328,0.41772990481333,1,1,0.9379949999999999,0.0973,2,0,0.8888560000000001,0,0.14427099999999998,0.5,3,3,2
0,0.23748846371971133,0.3523814179733811,0.3906749892989851,1,1,0.5886214999999999,0.6666666666666667,2,0,0.8577859999999999,0,0.7433696666666667,0.0354485,3,3,2
0,0.7712025818218522,0.14543699050366055,0.3254190881009788,1,1,0.5,0.6666666666666667,2,0,0.315264,0,0.0,0.0,2,0,2
